drug_name,drug_name_en,indication,indication_en,company_clean,therapeutic_area_norm,therapeutic_area_norm_en,highest_phase_indication_standard,highest_phase_standard_sort_val,drug_synonyms,targets,mechanism_of_action,global_highest_phase_all_indication_standard,global_highest_phase_all_indication_sort_val,global_highest_phase_all_indication_date,global_highest_phase_indication,global_highest_phase_indication_start_date,global_development_status,drug_category_1,drug_category_2,drug_category_3,drug_tag,pharmacological_type,is_top20_mnc,is_cyclic_peptide,is_rare_disease,is_originator_indication_drug,is_top20mnc_indication_drug,research_institution,research_institution_count
177Lu-FAP-2286,177Lu-FAP-2286,乳腺癌,breast cancer,Novartis,肿瘤领域,Oncology,phase 2,2,177Lu-FAP-2286;3B-201;AAA614;[177Lu]Lu-FAPI-2286,FAP,anti-FAP多肽偶联核素;177Lu标记的放射性药物,phase 2,2,2025-03-18,II期临床,2025-08-26,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;Potential First-in-Class,多肽偶联核素;177Lu标记的放射性药物,True,True,False,False,True,Novartis(Top20 MNC);Clovis Oncology(无权益);3B Pharmaceuticals(原研)(无权益),3
177Lu-FAP-2286,177Lu-FAP-2286,乳腺癌,breast cancer,Clovis Oncology,肿瘤领域,Oncology,phase 2,2,177Lu-FAP-2286;3B-201;AAA614;[177Lu]Lu-FAPI-2286,FAP,anti-FAP多肽偶联核素;177Lu标记的放射性药物,phase 2,2,2025-03-18,II期临床,2025-08-26,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;Potential First-in-Class,多肽偶联核素;177Lu标记的放射性药物,True,True,False,False,False,Novartis(Top20 MNC);Clovis Oncology(无权益);3B Pharmaceuticals(原研)(无权益),3
177Lu-FAP-2286,177Lu-FAP-2286,乳腺癌,breast cancer,3B Pharmaceuticals,肿瘤领域,Oncology,phase 2,2,177Lu-FAP-2286;3B-201;AAA614;[177Lu]Lu-FAPI-2286,FAP,anti-FAP多肽偶联核素;177Lu标记的放射性药物,phase 2,2,2025-03-18,II期临床,2025-08-26,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;Potential First-in-Class,多肽偶联核素;177Lu标记的放射性药物,True,True,False,True,False,Novartis(Top20 MNC);Clovis Oncology(无权益);3B Pharmaceuticals(原研)(无权益),3
177Lu-FAP-2286,177Lu-FAP-2286,尿路上皮癌,urothelial carcinoma,Novartis,肿瘤领域,Oncology,phase 2,2,177Lu-FAP-2286;3B-201;AAA614;[177Lu]Lu-FAPI-2286,FAP,anti-FAP多肽偶联核素;177Lu标记的放射性药物,phase 2,2,2025-03-18,II期临床,2025-03-18,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;Potential First-in-Class,多肽偶联核素;177Lu标记的放射性药物,True,True,False,False,True,Novartis(Top20 MNC);Clovis Oncology(无权益);3B Pharmaceuticals(原研)(无权益),3
177Lu-FAP-2286,177Lu-FAP-2286,尿路上皮癌,urothelial carcinoma,Clovis Oncology,肿瘤领域,Oncology,phase 2,2,177Lu-FAP-2286;3B-201;AAA614;[177Lu]Lu-FAPI-2286,FAP,anti-FAP多肽偶联核素;177Lu标记的放射性药物,phase 2,2,2025-03-18,II期临床,2025-03-18,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;Potential First-in-Class,多肽偶联核素;177Lu标记的放射性药物,True,True,False,False,False,Novartis(Top20 MNC);Clovis Oncology(无权益);3B Pharmaceuticals(原研)(无权益),3
177Lu-FAP-2286,177Lu-FAP-2286,尿路上皮癌,urothelial carcinoma,3B Pharmaceuticals,肿瘤领域,Oncology,phase 2,2,177Lu-FAP-2286;3B-201;AAA614;[177Lu]Lu-FAPI-2286,FAP,anti-FAP多肽偶联核素;177Lu标记的放射性药物,phase 2,2,2025-03-18,II期临床,2025-03-18,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;Potential First-in-Class,多肽偶联核素;177Lu标记的放射性药物,True,True,False,True,False,Novartis(Top20 MNC);Clovis Oncology(无权益);3B Pharmaceuticals(原研)(无权益),3
177Lu-FAP-2286,177Lu-FAP-2286,胰腺导管癌,pancreatic ductal carcinoma,Novartis,肿瘤领域,Oncology,phase 2,2,177Lu-FAP-2286;3B-201;AAA614;[177Lu]Lu-FAPI-2286,FAP,anti-FAP多肽偶联核素;177Lu标记的放射性药物,phase 2,2,2025-03-18,II期临床,2025-08-26,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;Potential First-in-Class,多肽偶联核素;177Lu标记的放射性药物,True,True,False,False,True,Novartis(Top20 MNC);Clovis Oncology(无权益);3B Pharmaceuticals(原研)(无权益),3
177Lu-FAP-2286,177Lu-FAP-2286,胰腺导管癌,pancreatic ductal carcinoma,Clovis Oncology,肿瘤领域,Oncology,phase 2,2,177Lu-FAP-2286;3B-201;AAA614;[177Lu]Lu-FAPI-2286,FAP,anti-FAP多肽偶联核素;177Lu标记的放射性药物,phase 2,2,2025-03-18,II期临床,2025-08-26,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;Potential First-in-Class,多肽偶联核素;177Lu标记的放射性药物,True,True,False,False,False,Novartis(Top20 MNC);Clovis Oncology(无权益);3B Pharmaceuticals(原研)(无权益),3
177Lu-FAP-2286,177Lu-FAP-2286,胰腺导管癌,pancreatic ductal carcinoma,3B Pharmaceuticals,肿瘤领域,Oncology,phase 2,2,177Lu-FAP-2286;3B-201;AAA614;[177Lu]Lu-FAPI-2286,FAP,anti-FAP多肽偶联核素;177Lu标记的放射性药物,phase 2,2,2025-03-18,II期临床,2025-08-26,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;Potential First-in-Class,多肽偶联核素;177Lu标记的放射性药物,True,True,False,True,False,Novartis(Top20 MNC);Clovis Oncology(无权益);3B Pharmaceuticals(原研)(无权益),3
177Lu-FAP-2286,177Lu-FAP-2286,实体瘤,solid tumors,Novartis,肿瘤领域,Oncology,phase 2,2,177Lu-FAP-2286;3B-201;AAA614;[177Lu]Lu-FAPI-2286,FAP,anti-FAP多肽偶联核素;177Lu标记的放射性药物,phase 2,2,2025-03-18,I/II期临床,2021-06-25,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;Potential First-in-Class,多肽偶联核素;177Lu标记的放射性药物,True,True,False,False,True,Novartis(Top20 MNC);Clovis Oncology(无权益);3B Pharmaceuticals(原研)(无权益),3
177Lu-FAP-2286,177Lu-FAP-2286,实体瘤,solid tumors,Clovis Oncology,肿瘤领域,Oncology,phase 2,2,177Lu-FAP-2286;3B-201;AAA614;[177Lu]Lu-FAPI-2286,FAP,anti-FAP多肽偶联核素;177Lu标记的放射性药物,phase 2,2,2025-03-18,I/II期临床,2021-06-25,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;Potential First-in-Class,多肽偶联核素;177Lu标记的放射性药物,True,True,False,False,False,Novartis(Top20 MNC);Clovis Oncology(无权益);3B Pharmaceuticals(原研)(无权益),3
177Lu-FAP-2286,177Lu-FAP-2286,实体瘤,solid tumors,3B Pharmaceuticals,肿瘤领域,Oncology,phase 2,2,177Lu-FAP-2286;3B-201;AAA614;[177Lu]Lu-FAPI-2286,FAP,anti-FAP多肽偶联核素;177Lu标记的放射性药物,phase 2,2,2025-03-18,I/II期临床,2021-06-25,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;Potential First-in-Class,多肽偶联核素;177Lu标记的放射性药物,True,True,False,True,False,Novartis(Top20 MNC);Clovis Oncology(无权益);3B Pharmaceuticals(原研)(无权益),3
177Lu-FAP-2286,177Lu-FAP-2286,骨转移疼痛,bone metastasis pain,Novartis,肿瘤领域,Oncology,phase 1,1,177Lu-FAP-2286;3B-201;AAA614;[177Lu]Lu-FAPI-2286,FAP,anti-FAP多肽偶联核素;177Lu标记的放射性药物,phase 2,2,2025-03-18,I期临床,2025-05-12,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;Potential First-in-Class,多肽偶联核素;177Lu标记的放射性药物,True,True,False,False,True,Novartis(Top20 MNC);Clovis Oncology(无权益);3B Pharmaceuticals(原研)(无权益),3
177Lu-FAP-2286,177Lu-FAP-2286,骨转移疼痛,bone metastasis pain,Clovis Oncology,肿瘤领域,Oncology,phase 1,1,177Lu-FAP-2286;3B-201;AAA614;[177Lu]Lu-FAPI-2286,FAP,anti-FAP多肽偶联核素;177Lu标记的放射性药物,phase 2,2,2025-03-18,I期临床,2025-05-12,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;Potential First-in-Class,多肽偶联核素;177Lu标记的放射性药物,True,True,False,False,False,Novartis(Top20 MNC);Clovis Oncology(无权益);3B Pharmaceuticals(原研)(无权益),3
177Lu-FAP-2286,177Lu-FAP-2286,骨转移疼痛,bone metastasis pain,3B Pharmaceuticals,肿瘤领域,Oncology,phase 1,1,177Lu-FAP-2286;3B-201;AAA614;[177Lu]Lu-FAPI-2286,FAP,anti-FAP多肽偶联核素;177Lu标记的放射性药物,phase 2,2,2025-03-18,I期临床,2025-05-12,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;Potential First-in-Class,多肽偶联核素;177Lu标记的放射性药物,True,True,False,True,False,Novartis(Top20 MNC);Clovis Oncology(无权益);3B Pharmaceuticals(原研)(无权益),3
TCMCB07,TCMCB07,恶病质,Cachexia,Endevica,内分泌及代谢领域,Endocrinology & Metabolism,phase 2,2,TCMCB07,MC4R,MC4R拮抗剂,phase 2,2,2025-04-17,II期临床,2025-04-17,Active,创新药,化药,多肽,环肽;差异化疾病;G蛋白偶联受体;Potential First-in-Class;瘦素-黑皮素通路,拮抗剂,False,True,False,True,False,Endevica(原研),1
TCMCB07,TCMCB07,癌性恶病质,cancer cachexia,Endevica,肿瘤领域,Oncology,phase 2,2,TCMCB07,MC4R,MC4R拮抗剂,phase 2,2,2025-04-17,II期临床,2025-04-22,Active,创新药,化药,多肽,环肽;差异化疾病;G蛋白偶联受体;Potential First-in-Class;瘦素-黑皮素通路,拮抗剂,False,True,False,True,False,Endevica(原研),1
ALXN2420,ALXN2420,肢端肥大症,acromegaly,Alexion Pharmaceuticals(AstraZeneca),内分泌及代谢领域,Endocrinology & Metabolism,phase 2,2,ALXN2420,GHR,GHR拮抗剂,phase 2,2,2025-06-25,II期临床,2025-06-25,Active,创新药,化药,多肽,环肽,拮抗剂,True,True,True,True,True,Alexion Pharmaceuticals(AstraZeneca)(Top20 MNC)(原研),1
68Ga-FAP-2286,68Ga-FAP-2286,非小细胞肺癌,non-small cell lung cancer,Novartis,肿瘤领域,Oncology,phase 2,2,68Ga-FAP-2286;3B-202,FAP,anti-FAP多肽偶联核素;68Ga标记的PET药物,phase 2,2,2025-08-26,II期临床,2025-08-26,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;Potential First-in-Class,多肽偶联核素;68Ga标记的PET药物,True,True,False,False,True,Novartis(Top20 MNC);3B Pharmaceuticals(原研);Clovis Oncology(无权益),3
68Ga-FAP-2286,68Ga-FAP-2286,非小细胞肺癌,non-small cell lung cancer,3B Pharmaceuticals,肿瘤领域,Oncology,phase 2,2,68Ga-FAP-2286;3B-202,FAP,anti-FAP多肽偶联核素;68Ga标记的PET药物,phase 2,2,2025-08-26,II期临床,2025-08-26,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;Potential First-in-Class,多肽偶联核素;68Ga标记的PET药物,True,True,False,True,False,Novartis(Top20 MNC);3B Pharmaceuticals(原研);Clovis Oncology(无权益),3
68Ga-FAP-2286,68Ga-FAP-2286,非小细胞肺癌,non-small cell lung cancer,Clovis Oncology,肿瘤领域,Oncology,phase 2,2,68Ga-FAP-2286;3B-202,FAP,anti-FAP多肽偶联核素;68Ga标记的PET药物,phase 2,2,2025-08-26,II期临床,2025-08-26,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;Potential First-in-Class,多肽偶联核素;68Ga标记的PET药物,True,True,False,False,False,Novartis(Top20 MNC);3B Pharmaceuticals(原研);Clovis Oncology(无权益),3
68Ga-FAP-2286,68Ga-FAP-2286,乳腺癌,breast cancer,Novartis,肿瘤领域,Oncology,phase 2,2,68Ga-FAP-2286;3B-202,FAP,anti-FAP多肽偶联核素;68Ga标记的PET药物,phase 2,2,2025-08-26,II期临床,2025-08-26,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;Potential First-in-Class,多肽偶联核素;68Ga标记的PET药物,True,True,False,False,True,Novartis(Top20 MNC);3B Pharmaceuticals(原研);Clovis Oncology(无权益),3
68Ga-FAP-2286,68Ga-FAP-2286,乳腺癌,breast cancer,3B Pharmaceuticals,肿瘤领域,Oncology,phase 2,2,68Ga-FAP-2286;3B-202,FAP,anti-FAP多肽偶联核素;68Ga标记的PET药物,phase 2,2,2025-08-26,II期临床,2025-08-26,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;Potential First-in-Class,多肽偶联核素;68Ga标记的PET药物,True,True,False,True,False,Novartis(Top20 MNC);3B Pharmaceuticals(原研);Clovis Oncology(无权益),3
68Ga-FAP-2286,68Ga-FAP-2286,乳腺癌,breast cancer,Clovis Oncology,肿瘤领域,Oncology,phase 2,2,68Ga-FAP-2286;3B-202,FAP,anti-FAP多肽偶联核素;68Ga标记的PET药物,phase 2,2,2025-08-26,II期临床,2025-08-26,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;Potential First-in-Class,多肽偶联核素;68Ga标记的PET药物,True,True,False,False,False,Novartis(Top20 MNC);3B Pharmaceuticals(原研);Clovis Oncology(无权益),3
68Ga-FAP-2286,68Ga-FAP-2286,胰腺导管癌,pancreatic ductal carcinoma,Novartis,肿瘤领域,Oncology,phase 2,2,68Ga-FAP-2286;3B-202,FAP,anti-FAP多肽偶联核素;68Ga标记的PET药物,phase 2,2,2025-08-26,II期临床,2025-08-26,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;Potential First-in-Class,多肽偶联核素;68Ga标记的PET药物,True,True,False,False,True,Novartis(Top20 MNC);3B Pharmaceuticals(原研);Clovis Oncology(无权益),3
68Ga-FAP-2286,68Ga-FAP-2286,胰腺导管癌,pancreatic ductal carcinoma,3B Pharmaceuticals,肿瘤领域,Oncology,phase 2,2,68Ga-FAP-2286;3B-202,FAP,anti-FAP多肽偶联核素;68Ga标记的PET药物,phase 2,2,2025-08-26,II期临床,2025-08-26,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;Potential First-in-Class,多肽偶联核素;68Ga标记的PET药物,True,True,False,True,False,Novartis(Top20 MNC);3B Pharmaceuticals(原研);Clovis Oncology(无权益),3
68Ga-FAP-2286,68Ga-FAP-2286,胰腺导管癌,pancreatic ductal carcinoma,Clovis Oncology,肿瘤领域,Oncology,phase 2,2,68Ga-FAP-2286;3B-202,FAP,anti-FAP多肽偶联核素;68Ga标记的PET药物,phase 2,2,2025-08-26,II期临床,2025-08-26,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;Potential First-in-Class,多肽偶联核素;68Ga标记的PET药物,True,True,False,False,False,Novartis(Top20 MNC);3B Pharmaceuticals(原研);Clovis Oncology(无权益),3
68Ga-FAP-2286,68Ga-FAP-2286,实体瘤,solid tumors,Novartis,肿瘤领域,Oncology,phase 2,2,68Ga-FAP-2286;3B-202,FAP,anti-FAP多肽偶联核素;68Ga标记的PET药物,phase 2,2,2025-08-26,I/II期临床,2021-06-25,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;Potential First-in-Class,多肽偶联核素;68Ga标记的PET药物,True,True,False,False,True,Novartis(Top20 MNC);3B Pharmaceuticals(原研);Clovis Oncology(无权益),3
68Ga-FAP-2286,68Ga-FAP-2286,实体瘤,solid tumors,3B Pharmaceuticals,肿瘤领域,Oncology,phase 2,2,68Ga-FAP-2286;3B-202,FAP,anti-FAP多肽偶联核素;68Ga标记的PET药物,phase 2,2,2025-08-26,I/II期临床,2021-06-25,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;Potential First-in-Class,多肽偶联核素;68Ga标记的PET药物,True,True,False,True,False,Novartis(Top20 MNC);3B Pharmaceuticals(原研);Clovis Oncology(无权益),3
68Ga-FAP-2286,68Ga-FAP-2286,实体瘤,solid tumors,Clovis Oncology,肿瘤领域,Oncology,phase 2,2,68Ga-FAP-2286;3B-202,FAP,anti-FAP多肽偶联核素;68Ga标记的PET药物,phase 2,2,2025-08-26,I/II期临床,2021-06-25,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;Potential First-in-Class,多肽偶联核素;68Ga标记的PET药物,True,True,False,False,False,Novartis(Top20 MNC);3B Pharmaceuticals(原研);Clovis Oncology(无权益),3
68Ga-FAP-2286,68Ga-FAP-2286,肿瘤,tumor,Novartis,肿瘤领域,Oncology,phase 1,1,68Ga-FAP-2286;3B-202,FAP,anti-FAP多肽偶联核素;68Ga标记的PET药物,phase 2,2,2025-08-26,I期临床,2025-08-27,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;Potential First-in-Class,多肽偶联核素;68Ga标记的PET药物,True,True,False,False,True,Novartis(Top20 MNC);3B Pharmaceuticals(原研);Clovis Oncology(无权益),3
68Ga-FAP-2286,68Ga-FAP-2286,肿瘤,tumor,3B Pharmaceuticals,肿瘤领域,Oncology,phase 1,1,68Ga-FAP-2286;3B-202,FAP,anti-FAP多肽偶联核素;68Ga标记的PET药物,phase 2,2,2025-08-26,I期临床,2025-08-27,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;Potential First-in-Class,多肽偶联核素;68Ga标记的PET药物,True,True,False,True,False,Novartis(Top20 MNC);3B Pharmaceuticals(原研);Clovis Oncology(无权益),3
68Ga-FAP-2286,68Ga-FAP-2286,肿瘤,tumor,Clovis Oncology,肿瘤领域,Oncology,phase 1,1,68Ga-FAP-2286;3B-202,FAP,anti-FAP多肽偶联核素;68Ga标记的PET药物,phase 2,2,2025-08-26,I期临床,2025-08-27,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;Potential First-in-Class,多肽偶联核素;68Ga标记的PET药物,True,True,False,False,False,Novartis(Top20 MNC);3B Pharmaceuticals(原研);Clovis Oncology(无权益),3
68Ga-FAP-2286,68Ga-FAP-2286,肺纤维化,pulmonary fibrosis,Novartis,呼吸领域,Respiratory,phase 1,1,68Ga-FAP-2286;3B-202,FAP,anti-FAP多肽偶联核素;68Ga标记的PET药物,phase 2,2,2025-08-26,I期临床,,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;Potential First-in-Class,多肽偶联核素;68Ga标记的PET药物,True,True,False,False,True,Novartis(Top20 MNC);3B Pharmaceuticals(原研);Clovis Oncology(无权益),3
68Ga-FAP-2286,68Ga-FAP-2286,肺纤维化,pulmonary fibrosis,3B Pharmaceuticals,呼吸领域,Respiratory,phase 1,1,68Ga-FAP-2286;3B-202,FAP,anti-FAP多肽偶联核素;68Ga标记的PET药物,phase 2,2,2025-08-26,I期临床,,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;Potential First-in-Class,多肽偶联核素;68Ga标记的PET药物,True,True,False,True,False,Novartis(Top20 MNC);3B Pharmaceuticals(原研);Clovis Oncology(无权益),3
68Ga-FAP-2286,68Ga-FAP-2286,肺纤维化,pulmonary fibrosis,Clovis Oncology,呼吸领域,Respiratory,phase 1,1,68Ga-FAP-2286;3B-202,FAP,anti-FAP多肽偶联核素;68Ga标记的PET药物,phase 2,2,2025-08-26,I期临床,,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;Potential First-in-Class,多肽偶联核素;68Ga标记的PET药物,True,True,False,False,False,Novartis(Top20 MNC);3B Pharmaceuticals(原研);Clovis Oncology(无权益),3
68Ga-FAP-2286,68Ga-FAP-2286,肝纤维化,liver fibrosis,Novartis,消化领域,Digestive System,phase 1,1,68Ga-FAP-2286;3B-202,FAP,anti-FAP多肽偶联核素;68Ga标记的PET药物,phase 2,2,2025-08-26,I期临床,2022-01-06,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;Potential First-in-Class,多肽偶联核素;68Ga标记的PET药物,True,True,False,False,True,Novartis(Top20 MNC);3B Pharmaceuticals(原研);Clovis Oncology(无权益),3
68Ga-FAP-2286,68Ga-FAP-2286,肝纤维化,liver fibrosis,3B Pharmaceuticals,消化领域,Digestive System,phase 1,1,68Ga-FAP-2286;3B-202,FAP,anti-FAP多肽偶联核素;68Ga标记的PET药物,phase 2,2,2025-08-26,I期临床,2022-01-06,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;Potential First-in-Class,多肽偶联核素;68Ga标记的PET药物,True,True,False,True,False,Novartis(Top20 MNC);3B Pharmaceuticals(原研);Clovis Oncology(无权益),3
68Ga-FAP-2286,68Ga-FAP-2286,肝纤维化,liver fibrosis,Clovis Oncology,消化领域,Digestive System,phase 1,1,68Ga-FAP-2286;3B-202,FAP,anti-FAP多肽偶联核素;68Ga标记的PET药物,phase 2,2,2025-08-26,I期临床,2022-01-06,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;Potential First-in-Class,多肽偶联核素;68Ga标记的PET药物,True,True,False,False,False,Novartis(Top20 MNC);3B Pharmaceuticals(原研);Clovis Oncology(无权益),3
68Ga-FAP-2286,68Ga-FAP-2286,PET显像,PET imaging,Novartis,诊断试剂领域,Diagnostic Reagents,phase 1,1,68Ga-FAP-2286;3B-202,FAP,anti-FAP多肽偶联核素;68Ga标记的PET药物,phase 2,2,2025-08-26,I期临床,2020-11-09,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;Potential First-in-Class,多肽偶联核素;68Ga标记的PET药物,True,True,False,False,True,Novartis(Top20 MNC);3B Pharmaceuticals(原研);Clovis Oncology(无权益),3
