drug_name,drug_name_en,drug_synonyms,indication,indication_en,targets,mechanism_of_action,research_institution,drug_category_1,drug_category_2,drug_category_3,drug_tag,pharmacological_type,indication_original,global_highest_phase_indication,global_highest_phase_indication_start_date,global_development_status,disease_area,npuid,originator_country,highest_phase_indication_standard,global_highest_phase_all_indication,global_highest_phase_all_indication_date,global_highest_phase_all_indication_standard,research_institution_count,is_cyclic_peptide,is_rare_disease,is_top20_mnc,top20_mnc_list,originator_company_list,count_originator,research_institution_list,therapeutic_area_norm,therapeutic_area_list,count_therapeutic_area,therapeutic_area_primary,therapeutic_area_secondary,therapeutic_area_tertiary,global_highest_phase_all_indication_sort_val,highest_phase_standard_sort_val,therapeutic_area_norm_en,therapeutic_area_primary_en,therapeutic_area_secondary_en,therapeutic_area_tertiary_en
ALS-205,ALS-205,ALS-205;PMX205,肌萎缩侧索硬化症,amyotrophic lateral sclerosis,C5aR,C5aR拮抗剂,University of Queensland(原研);Alsonex;Promics(原研),创新药,化药,多肽,环肽;差异化疾病;G蛋白偶联受体;中国无申报,拮抗剂,肌萎缩侧索硬化症(差异化疾病),I期临床,2022/6/29,Active,神经领域;罕见疾病领域,DR060769,澳大利亚,phase 1,I期临床,2019/11/25,phase 1,3,TRUE,TRUE,FALSE,[],"['University of Queensland', 'Promics']",2,"['University of Queensland(原研)', 'Alsonex', 'Promics(原研)']",神经领域,['神经领域'],1,神经领域,,,1,1,Neurology,Neurology,,
ALS-205,ALS-205,ALS-205;PMX205,亨廷顿氏病,Huntington's disease,C5aR,C5aR拮抗剂,University of Queensland(原研);Alsonex;Promics(原研),创新药,化药,多肽,环肽;差异化疾病;G蛋白偶联受体;中国无申报,拮抗剂,亨廷顿氏病(差异化疾病),临床前,,Active,神经领域;罕见疾病领域,DR060769,澳大利亚,pre-clinical,I期临床,2019/11/25,phase 1,3,TRUE,TRUE,FALSE,[],"['University of Queensland', 'Promics']",2,"['University of Queensland(原研)', 'Alsonex', 'Promics(原研)']",神经领域,['神经领域'],1,神经领域,,,1,-1,Neurology,Neurology,,
18F-WL12,18F-WL12,18F-WL12,实体瘤,solid tumors,PDL1,18F标记的PET药物;anti-PDL1多肽偶联核素,北京大学肿瘤医院(原研),创新药,化药,多肽;放射性药物;偶联药物,环肽;诊断用放射性药物;肿瘤免疫,18F标记的PET药物;多肽偶联核素,实体瘤,I期临床,,Active,肿瘤领域,DR011153,中国(内地),phase 1,I期临床,2020/3/11,phase 1,1,TRUE,FALSE,FALSE,[],['北京大学肿瘤医院'],1,['北京大学肿瘤医院(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,1,1,Oncology,Oncology,,
zosurabalpin,zosurabalpin,zosurabalpin;RG6006;Abx MCP;RO7223280,鲍曼不动杆菌-醋酸钙不动杆菌复合体感染,Acinetobacter baumannii-Acinetobacter calaceticus complex infection,Lpt,抗生素,Roche(Top20 MNC)(原研),创新药,化药,小分子,环肽;Potential First-in-Class,抗生素,鲍曼不动杆菌-醋酸钙不动杆菌复合体感染,I期临床,2023/1/6,Active,感染领域,DR041385,欧洲,phase 1,I期临床,2020/10/28,phase 1,1,TRUE,FALSE,TRUE,['Roche'],['Roche'],1,['Roche(Top20 MNC)(原研)'],感染领域,['感染领域'],1,感染领域,,,1,1,Infectious Diseases,Infectious Diseases,,
zosurabalpin,zosurabalpin,zosurabalpin;RG6006;Abx MCP;RO7223280,鲍曼不动杆菌感染,Acinetobacter baumannii infection,Lpt,抗生素,Roche(Top20 MNC)(原研),创新药,化药,小分子,环肽;Potential First-in-Class,抗生素,鲍曼不动杆菌感染,I期临床,,Active,感染领域,DR041385,欧洲,phase 1,I期临床,2020/10/28,phase 1,1,TRUE,FALSE,TRUE,['Roche'],['Roche'],1,['Roche(Top20 MNC)(原研)'],感染领域,['感染领域'],1,感染领域,,,1,1,Infectious Diseases,Infectious Diseases,,
zosurabalpin,zosurabalpin,zosurabalpin;RG6006;Abx MCP;RO7223280,感染,Infect,Lpt,抗生素,Roche(Top20 MNC)(原研),创新药,化药,小分子,环肽;Potential First-in-Class,抗生素,感染,申报临床,2022/7/14,Active,感染领域,DR041385,欧洲,ind,I期临床,2020/10/28,phase 1,1,TRUE,FALSE,TRUE,['Roche'],['Roche'],1,['Roche(Top20 MNC)(原研)'],感染领域,['感染领域'],1,感染领域,,,1,0,Infectious Diseases,Infectious Diseases,,
Soralimixin,Soralimixin,Soralimixin;QPX9003;BRII-693,细菌感染,bacterial infection,not available,多粘菌素类抗生素,健康元;腾盛博药;Monash University(原研)(无权益);Qpex Biopharma(Shionogi)(无权益),创新药,化药,多肽,环肽,多粘菌素类抗生素,细菌感染,I期临床,2021/3/22,Active,感染领域,DR044020,澳大利亚,phase 1,I期临床,2021/3/22,phase 1,4,TRUE,FALSE,FALSE,[],['Monash University'],1,"['健康元', '腾盛博药', 'Monash University(原研)(无权益)', 'Qpex Biopharma(Shionogi)(无权益)']",感染领域,['感染领域'],1,感染领域,,,1,1,Infectious Diseases,Infectious Diseases,,
Soralimixin,Soralimixin,Soralimixin;QPX9003;BRII-693,感染,Infect,not available,多粘菌素类抗生素,健康元;腾盛博药;Monash University(原研)(无权益);Qpex Biopharma(Shionogi)(无权益),创新药,化药,多肽,环肽,多粘菌素类抗生素,感染,申报临床,2024/7/20,Active,感染领域,DR044020,澳大利亚,ind,I期临床,2021/3/22,phase 1,4,TRUE,FALSE,FALSE,[],['Monash University'],1,"['健康元', '腾盛博药', 'Monash University(原研)(无权益)', 'Qpex Biopharma(Shionogi)(无权益)']",感染领域,['感染领域'],1,感染领域,,,1,0,Infectious Diseases,Infectious Diseases,,
[68Ga]VMT02,[68Ga]VMT02,[68Ga]VMT02,黑色素瘤,melanoma,MC1R,anti-MC1R多肽偶联核素;68Ga标记的PET药物,Viewpoint Molecular Targeting(Perspective Therapeutics)(原研),创新药,化药,多肽;放射性药物;偶联药物,环肽;诊断用放射性药物;G蛋白偶联受体;Potential First-in-Class;Melanogenesis,68Ga标记的PET药物;多肽偶联核素,黑色素瘤,I期临床,,Active,肿瘤领域;罕见疾病领域,DR053782,美国,phase 1,I期临床,2021/5/27,phase 1,1,TRUE,TRUE,FALSE,[],['Viewpoint Molecular Targeting(Perspective Therapeutics)'],1,['Viewpoint Molecular Targeting(Perspective Therapeutics)(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,1,1,Oncology,Oncology,,
177Lu-AB-3PRGD2,177Lu-AB-3PRGD2,177Lu-AB-3PRGD2,实体瘤,solid tumors,αvβ3,177Lu标记的放射性药物;anti-αvβ3多肽偶联核素,北京大学(原研),创新药,生物,多肽;放射性药物;偶联药物,环肽;差异化疾病;治疗用放射性药物;Potential First-in-Class,177Lu标记的放射性药物;多肽偶联核素,实体瘤,I期临床,2024/4/19,Active,肿瘤领域,DR065756,中国(内地),phase 1,I期临床,2021/8/19,phase 1,1,TRUE,FALSE,FALSE,[],['北京大学'],1,['北京大学(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,1,1,Oncology,Oncology,,
177Lu-AB-3PRGD2,177Lu-AB-3PRGD2,177Lu-AB-3PRGD2,非小细胞肺癌,non-small cell lung cancer,αvβ3,177Lu标记的放射性药物;anti-αvβ3多肽偶联核素,北京大学(原研),创新药,生物,多肽;放射性药物;偶联药物,环肽;差异化疾病;治疗用放射性药物;Potential First-in-Class,177Lu标记的放射性药物;多肽偶联核素,非小细胞肺癌,I期临床,2021/8/19,Active,肿瘤领域,DR065756,中国(内地),phase 1,I期临床,2021/8/19,phase 1,1,TRUE,FALSE,FALSE,[],['北京大学'],1,['北京大学(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,1,1,Oncology,Oncology,,
177Lu-AB-3PRGD2,177Lu-AB-3PRGD2,177Lu-AB-3PRGD2,神经内分泌肿瘤,neuroendocrine tumors,αvβ3,177Lu标记的放射性药物;anti-αvβ3多肽偶联核素,北京大学(原研),创新药,生物,多肽;放射性药物;偶联药物,环肽;差异化疾病;治疗用放射性药物;Potential First-in-Class,177Lu标记的放射性药物;多肽偶联核素,神经内分泌肿瘤(差异化疾病),I期临床,2024/10/9,Active,肿瘤领域;罕见疾病领域,DR065756,中国(内地),phase 1,I期临床,2021/8/19,phase 1,1,TRUE,TRUE,FALSE,[],['北京大学'],1,['北京大学(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,1,1,Oncology,Oncology,,
Tdura,Tdura,Tdura;99mTc-Duramycin,SPECT显像,SPECT imaging,not available,含锝放射性示踪剂;多肽偶联核素,Molecular Targeting Technologies(原研);University of Antwerp(原研),创新药,化药,多肽;放射性药物;偶联药物,环肽;诊断用放射性药物;中国无申报,含锝放射性示踪剂;多肽偶联核素,SPECT显像,I期临床,2022/1/4,Active,诊断试剂领域,DR034924,美国;欧洲,phase 1,I期临床,2022/1/4,phase 1,2,TRUE,FALSE,FALSE,[],"['Molecular Targeting Technologies', 'University of Antwerp']",2,"['Molecular Targeting Technologies(原研)', 'University of Antwerp(原研)']",诊断试剂领域,['诊断试剂领域'],1,诊断试剂领域,,,1,1,Diagnostic Reagents,Diagnostic Reagents,,
Tdura,Tdura,Tdura;99mTc-Duramycin,结肠癌,colon cancer,not available,含锝放射性示踪剂;多肽偶联核素,Molecular Targeting Technologies(原研);University of Antwerp(原研),创新药,化药,多肽;放射性药物;偶联药物,环肽;诊断用放射性药物;中国无申报,含锝放射性示踪剂;多肽偶联核素,结肠癌,I期临床,,Active,肿瘤领域,DR034924,美国;欧洲,phase 1,I期临床,2022/1/4,phase 1,2,TRUE,FALSE,FALSE,[],"['Molecular Targeting Technologies', 'University of Antwerp']",2,"['Molecular Targeting Technologies(原研)', 'University of Antwerp(原研)']",肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,1,1,Oncology,Oncology,,
Oph1,Oph1 (0.5% Cyclosporine A),Oph1;Oph1 (0.5%环孢素滴眼液);Oph1 (0.5% Cyclosporine A);OPH-100,干眼病,dry eye disease,CaN;NTCP;Cyp,NTCP抑制剂;CaN×Cyp分子胶,OphRx(原研),微创新,化药,多肽,环肽;胆汁酸通路;非降解型分子胶;中国无申报,抑制剂;分子胶,干眼病,I期临床,2022/1/11,Active,眼科领域,DR033775,以色列,phase 1,I期临床,2022/1/11,phase 1,1,TRUE,FALSE,FALSE,[],['OphRx'],1,['OphRx(原研)'],眼科领域,['眼科领域'],1,眼科领域,,,1,1,Ophthalmology,Ophthalmology,,
PA-001,PA-001,PA-001,新型冠状病毒感染,novel coronavirus infection,SARS-CoV-2 S protein,,PeptiDream(原研),创新药,化药,多肽,环肽,其他,新型冠状病毒感染,I期临床,2022/2/7,Active,感染领域,DR035773,日本,phase 1,I期临床,2022/2/7,phase 1,1,TRUE,FALSE,FALSE,[],['PeptiDream'],1,['PeptiDream(原研)'],感染领域,['感染领域'],1,感染领域,,,1,1,Infectious Diseases,Infectious Diseases,,
68Ga-N188,68Ga-N188,68Ga-N188;[68Ga]N188,肺癌,lung cancer,nectin-4,anti-nectin-4多肽偶联核素;68Ga标记的PET药物,北京大学肿瘤医院(原研),创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;Potential First-in-Class,68Ga标记的PET药物;多肽偶联核素,肺癌(差异化疾病),I期临床,2024/10/18,Active,肿瘤领域,DR013319,中国(内地),phase 1,I期临床,2022/4/11,phase 1,1,TRUE,FALSE,FALSE,[],['北京大学肿瘤医院'],1,['北京大学肿瘤医院(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,1,1,Oncology,Oncology,,
68Ga-N188,68Ga-N188,68Ga-N188;[68Ga]N188,尿路上皮癌,urothelial carcinoma,nectin-4,anti-nectin-4多肽偶联核素;68Ga标记的PET药物,北京大学肿瘤医院(原研),创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;Potential First-in-Class,68Ga标记的PET药物;多肽偶联核素,尿路上皮癌,I期临床,2022/4/11,Active,肿瘤领域,DR013319,中国(内地),phase 1,I期临床,2022/4/11,phase 1,1,TRUE,FALSE,FALSE,[],['北京大学肿瘤医院'],1,['北京大学肿瘤医院(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,1,1,Oncology,Oncology,,
68Ga-N188,68Ga-N188,68Ga-N188;[68Ga]N188,PET显像,PET imaging,nectin-4,anti-nectin-4多肽偶联核素;68Ga标记的PET药物,北京大学肿瘤医院(原研),创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;Potential First-in-Class,68Ga标记的PET药物;多肽偶联核素,PET显像,I期临床,2022/4/11,Active,诊断试剂领域,DR013319,中国(内地),phase 1,I期临床,2022/4/11,phase 1,1,TRUE,FALSE,FALSE,[],['北京大学肿瘤医院'],1,['北京大学肿瘤医院(原研)'],诊断试剂领域,['诊断试剂领域'],1,诊断试剂领域,,,1,1,Diagnostic Reagents,Diagnostic Reagents,,
161Tb-DOTA-LM3,161Tb-DOTA-LM3,161Tb-DOTA-LM3,胃肠胰神经内分泌肿瘤,Gastroenteropancreatic neuroendocrine tumors,SSTR2,161Tb标记的放射性药物;anti-SSTR2多肽偶联核素,Paul Scherrer Institute(原研),创新药,化药,多肽;放射性药物;偶联药物,环肽;Potential First-in-Class,161Tb标记的放射性药物;多肽偶联核素,胃肠胰神经内分泌肿瘤,I期临床,2022/5/3,Active,肿瘤领域;罕见疾病领域,DR003476,欧洲,phase 1,I期临床,2022/5/3,phase 1,1,TRUE,TRUE,FALSE,[],['Paul Scherrer Institute'],1,['Paul Scherrer Institute(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,1,1,Oncology,Oncology,,
68Ga-pentixather,68Ga-pentixather,68Ga-pentixather,多发性骨髓瘤,multiple myeloma,CXCR4,68Ga标记的PET药物,北京协和医院(原研),创新药,化药,小分子;放射性药物,环肽;差异化疾病;诊断用放射性药物;G蛋白偶联受体;Potential First-in-Class,68Ga标记的PET药物,多发性骨髓瘤(差异化疾病),I期临床,2022/5/6,Active,肿瘤领域;血液领域;罕见疾病领域,DR055770,中国(内地),phase 1,I期临床,2022/5/6,phase 1,1,TRUE,TRUE,FALSE,[],['北京协和医院'],1,['北京协和医院(原研)'],肿瘤领域,"['肿瘤领域', '血液领域']",2,肿瘤领域,血液领域,,1,1,Oncology,Oncology,Hematology,
68Ga-pentixather,68Ga-pentixather,68Ga-pentixather,PET显像,PET imaging,CXCR4,68Ga标记的PET药物,北京协和医院(原研),创新药,化药,小分子;放射性药物,环肽;差异化疾病;诊断用放射性药物;G蛋白偶联受体;Potential First-in-Class,68Ga标记的PET药物,PET显像,I期临床,2022/5/6,Active,诊断试剂领域,DR055770,中国(内地),phase 1,I期临床,2022/5/6,phase 1,1,TRUE,FALSE,FALSE,[],['北京协和医院'],1,['北京协和医院(原研)'],诊断试剂领域,['诊断试剂领域'],1,诊断试剂领域,,,1,1,Diagnostic Reagents,Diagnostic Reagents,,
PHIN-214,PHIN-214,PHIN-214,肝硬化,Cirrhosis,AVPR1A,AVPR1A部分激动剂,PharmaIN(原研),创新药,化药,多肽,环肽;Potential First-in-Class,部分激动剂,肝硬化,I期临床,2022/8/8,Active,消化领域,DR021763,美国,phase 1,I期临床,2022/8/8,phase 1,1,TRUE,FALSE,FALSE,[],['PharmaIN'],1,['PharmaIN(原研)'],消化领域,['消化领域'],1,消化领域,,,1,1,Digestive System,Digestive System,,
PHIN-214,PHIN-214,PHIN-214,低血压,hypotension,AVPR1A,AVPR1A部分激动剂,PharmaIN(原研),创新药,化药,多肽,环肽;Potential First-in-Class,部分激动剂,低血压,临床前,,Active,心脑血管领域,DR021763,美国,pre-clinical,I期临床,2022/8/8,phase 1,1,TRUE,FALSE,FALSE,[],['PharmaIN'],1,['PharmaIN(原研)'],心脑血管领域,['心脑血管领域'],1,心脑血管领域,,,1,-1,Cardiovascular & Cerebrovascular,Cardiovascular & Cerebrovascular,,
203Pb-pentixather,203Pb-pentixather,203Pb-pentixather,小细胞肺癌,small cell lung cancer,CXCR4,203Pb标记的放射性示踪剂,University of Iowa(原研),创新药,化药,小分子;放射性药物,环肽;诊断用放射性药物;G蛋白偶联受体;Potential First-in-Class,203Pb标记的放射性示踪剂,小细胞肺癌,I期临床,2022/9/28,Active,肿瘤领域;罕见疾病领域,DR013617,美国,phase 1,I期临床,2022/9/28,phase 1,1,TRUE,TRUE,FALSE,[],['University of Iowa'],1,['University of Iowa(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,1,1,Oncology,Oncology,,
203Pb-pentixather,203Pb-pentixather,203Pb-pentixather,SPECT显像,SPECT imaging,CXCR4,203Pb标记的放射性示踪剂,University of Iowa(原研),创新药,化药,小分子;放射性药物,环肽;诊断用放射性药物;G蛋白偶联受体;Potential First-in-Class,203Pb标记的放射性示踪剂,SPECT显像,I期临床,,Active,诊断试剂领域,DR013617,美国,phase 1,I期临床,2022/9/28,phase 1,1,TRUE,FALSE,FALSE,[],['University of Iowa'],1,['University of Iowa(原研)'],诊断试剂领域,['诊断试剂领域'],1,诊断试剂领域,,,1,1,Diagnostic Reagents,Diagnostic Reagents,,
203Pb-pentixather,203Pb-pentixather,203Pb-pentixather,肺类癌,lung carcinoid,CXCR4,203Pb标记的放射性示踪剂,University of Iowa(原研),创新药,化药,小分子;放射性药物,环肽;诊断用放射性药物;G蛋白偶联受体;Potential First-in-Class,203Pb标记的放射性示踪剂,肺类癌,I期临床,2022/9/28,Active,肿瘤领域;罕见疾病领域,DR013617,美国,phase 1,I期临床,2022/9/28,phase 1,1,TRUE,TRUE,FALSE,[],['University of Iowa'],1,['University of Iowa(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,1,1,Oncology,Oncology,,
212Pb-pentixather,212Pb-pentixather,212Pb-pentixather,小细胞肺癌,small cell lung cancer,CXCR4,212Pb标记的放射性药物,University of Iowa(原研),创新药,化药,小分子;放射性药物,环肽;治疗用放射性药物;G蛋白偶联受体;Potential First-in-Class,212Pb标记的放射性药物,小细胞肺癌,I期临床,2022/9/28,Active,肿瘤领域;罕见疾病领域,DR028994,美国,phase 1,I期临床,2022/9/28,phase 1,1,TRUE,TRUE,FALSE,[],['University of Iowa'],1,['University of Iowa(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,1,1,Oncology,Oncology,,
212Pb-pentixather,212Pb-pentixather,212Pb-pentixather,肺类癌,lung carcinoid,CXCR4,212Pb标记的放射性药物,University of Iowa(原研),创新药,化药,小分子;放射性药物,环肽;治疗用放射性药物;G蛋白偶联受体;Potential First-in-Class,212Pb标记的放射性药物,肺类癌,I期临床,2022/9/28,Active,肿瘤领域;罕见疾病领域,DR028994,美国,phase 1,I期临床,2022/9/28,phase 1,1,TRUE,TRUE,FALSE,[],['University of Iowa'],1,['University of Iowa(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,1,1,Oncology,Oncology,,
[18F]AlF-NOTA-FAPI-04,[18F]AlF-NOTA-FAPI-04,[18F]AlF-NOTA-FAPI-04;Al18F-NOTA-FAPI-04,癌症,cancer,FAP,18F标记的PET药物,四川省肿瘤医院(原研),创新药,化药,放射性药物;其他,环肽;差异化疾病;诊断用放射性药物,18F标记的PET药物,癌症,I期临床,2025/1/26,Active,肿瘤领域,DR057496,中国(内地),phase 1,I期临床,2022/10/12,phase 1,1,TRUE,FALSE,FALSE,[],['四川省肿瘤医院'],1,['四川省肿瘤医院(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,1,1,Oncology,Oncology,,
[18F]AlF-NOTA-FAPI-04,[18F]AlF-NOTA-FAPI-04,[18F]AlF-NOTA-FAPI-04;Al18F-NOTA-FAPI-04,肾炎,Nephritis,FAP,18F标记的PET药物,四川省肿瘤医院(原研),创新药,化药,放射性药物;其他,环肽;差异化疾病;诊断用放射性药物,18F标记的PET药物,肾炎(差异化疾病),I期临床,2023/3/2,Active,泌尿生殖领域,DR057496,中国(内地),phase 1,I期临床,2022/10/12,phase 1,1,TRUE,FALSE,FALSE,[],['四川省肿瘤医院'],1,['四川省肿瘤医院(原研)'],泌尿生殖领域,['泌尿生殖领域'],1,泌尿生殖领域,,,1,1,Genitourinary,Genitourinary,,
[18F]AlF-NOTA-FAPI-04,[18F]AlF-NOTA-FAPI-04,[18F]AlF-NOTA-FAPI-04;Al18F-NOTA-FAPI-04,PET显像,PET imaging,FAP,18F标记的PET药物,四川省肿瘤医院(原研),创新药,化药,放射性药物;其他,环肽;差异化疾病;诊断用放射性药物,18F标记的PET药物,PET显像,I期临床,2022/10/12,Active,诊断试剂领域,DR057496,中国(内地),phase 1,I期临床,2022/10/12,phase 1,1,TRUE,FALSE,FALSE,[],['四川省肿瘤医院'],1,['四川省肿瘤医院(原研)'],诊断试剂领域,['诊断试剂领域'],1,诊断试剂领域,,,1,1,Diagnostic Reagents,Diagnostic Reagents,,
[18F]AlF-NOTA-FAPI-04,[18F]AlF-NOTA-FAPI-04,[18F]AlF-NOTA-FAPI-04;Al18F-NOTA-FAPI-04,肾纤维化,renal fibrosis,FAP,18F标记的PET药物,四川省肿瘤医院(原研),创新药,化药,放射性药物;其他,环肽;差异化疾病;诊断用放射性药物,18F标记的PET药物,肾纤维化,I期临床,2023/3/2,Active,泌尿生殖领域,DR057496,中国(内地),phase 1,I期临床,2022/10/12,phase 1,1,TRUE,FALSE,FALSE,[],['四川省肿瘤医院'],1,['四川省肿瘤医院(原研)'],泌尿生殖领域,['泌尿生殖领域'],1,泌尿生殖领域,,,1,1,Genitourinary,Genitourinary,,
[68Ga]-trivehexin,[68Ga]-trivehexin,[68Ga]-trivehexin;RAD301;68Ga-trivehexin,癌症,cancer,αvβ6,anti-αvβ6多肽偶联核素;68Ga标记的PET药物,Radiopharm Theranostics(原研),创新药,化药,多肽;放射性药物;偶联药物,环肽;诊断用放射性药物,多肽偶联核素;68Ga标记的PET药物,癌症,I期临床,2023/4/28,Active,肿瘤领域,DR027025,澳大利亚,phase 1,I期临床,2023/4/5,phase 1,1,TRUE,FALSE,FALSE,[],['Radiopharm Theranostics'],1,['Radiopharm Theranostics(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,1,1,Oncology,Oncology,,
[68Ga]-trivehexin,[68Ga]-trivehexin,[68Ga]-trivehexin;RAD301;68Ga-trivehexin,PET显像,PET imaging,αvβ6,anti-αvβ6多肽偶联核素;68Ga标记的PET药物,Radiopharm Theranostics(原研),创新药,化药,多肽;放射性药物;偶联药物,环肽;诊断用放射性药物,多肽偶联核素;68Ga标记的PET药物,PET显像,I期临床,2023/4/5,Active,诊断试剂领域,DR027025,澳大利亚,phase 1,I期临床,2023/4/5,phase 1,1,TRUE,FALSE,FALSE,[],['Radiopharm Theranostics'],1,['Radiopharm Theranostics(原研)'],诊断试剂领域,['诊断试剂领域'],1,诊断试剂领域,,,1,1,Diagnostic Reagents,Diagnostic Reagents,,
[68Ga]-trivehexin,[68Ga]-trivehexin,[68Ga]-trivehexin;RAD301;68Ga-trivehexin,胰腺导管癌,pancreatic ductal carcinoma,αvβ6,anti-αvβ6多肽偶联核素;68Ga标记的PET药物,Radiopharm Theranostics(原研),创新药,化药,多肽;放射性药物;偶联药物,环肽;诊断用放射性药物,多肽偶联核素;68Ga标记的PET药物,胰腺导管癌,I期临床,2023/4/5,Active,肿瘤领域,DR027025,澳大利亚,phase 1,I期临床,2023/4/5,phase 1,1,TRUE,FALSE,FALSE,[],['Radiopharm Theranostics'],1,['Radiopharm Theranostics(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,1,1,Oncology,Oncology,,
